,tweet_id,source_x,date,time,rating_numerator,rating_denominator,name,dog_stages,jpg_url,predicted dog breed,degree of confidence,number of retweets,number of likes
742,668852170888998912,Twitter for iPhone,2015-23-11,18:02:38,11,10,Bobb,None,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,golden_retriever,0.903529,139,409
743,668623201287675904,Twitter for iPhone,2015-23-11,02:52:48,10,10,Jomathan,None,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,Chihuahua,0.708163,654,1247
744,669567591774625800,Twitter for iPhone,2015-25-11,17:25:28,9,10,Kollin,None,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua,0.980511,45,202
745,669573570759163904,Twitter for iPhone,2015-25-11,17:49:14,10,10,Linda,None,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,West_Highland_white_terrier,0.946828,120,388
746,670374371102445568,Twitter for iPhone,2015-27-11,22:51:19,12,10,Daisy,None,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,English_springer,0.974936,238,670
747,670385711116361728,Twitter for iPhone,2015-27-11,23:36:23,8,10,Larry,None,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,whippet,0.178027,173,494
748,670403879788544000,Twitter for iPhone,2015-28-11,00:48:35,10,10,Nigel,None,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,pug,0.8022229999999999,130,378
750,670411370698022913,Twitter for iPhone,2015-28-11,01:18:21,12,10,Scooter,None,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Maltese_dog,0.584397,772,1797
753,670421925039075328,Twitter for iPhone,2015-28-11,02:00:17,12,10,Herb,None,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Chihuahua,0.275793,552,1149
754,670427002554466305,Twitter for iPhone,2015-28-11,02:20:27,9,10,a,None,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,toy_terrier,0.0388716,142,465
755,670428280563085312,Twitter for iPhone,2015-28-11,02:25:32,11,10,Willy,None,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,chow,0.335269,524,1234
756,670433248821026816,Twitter for iPhone,2015-28-11,02:45:17,10,10,Sam,None,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,giant_schnauzer,0.0622148,100,296
757,670434127938719744,Twitter for iPhone,2015-28-11,02:48:46,11,10,Hank,None,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,Chesapeake_Bay_retriever,0.027351,562,1256
760,670442337873600512,Twitter for iPhone,2015-28-11,03:21:24,11,10,Koda,None,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Sussex_spaniel,0.403552,175,581
767,670676092097810432,Twitter for iPhone,2015-28-11,18:50:15,8,10,Bloo,None,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Dandie_Dinmont,0.6761020000000001,35,215
768,670679630144274432,Twitter for iPhone,2015-28-11,19:04:19,8,10,Pluto,None,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Ibizan_hound,0.342734,243,666
769,670691627984359425,Twitter for iPhone,2015-28-11,19:51:59,8,10,Ester,None,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Shetland_sheepdog,0.0711243999999999,209,521
770,670704688707301377,Twitter for iPhone,2015-28-11,20:43:53,6,10,Danny,None,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Norwich_terrier,0.419838,319,687
775,670338931251150849,Twitter for iPhone,2015-27-11,20:30:30,10,10,Butters,None,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,cairn,0.245033,96,374
776,670303360680108032,Twitter for iPhone,2015-27-11,18:09:09,9,10,a,None,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,Shetland_sheepdog,0.380278,107,383
778,669597912108789760,Twitter for iPhone,2015-25-11,19:25:57,10,10,Skye,None,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,Eskimo_dog,0.595665,133,447
780,669625907762618368,Twitter for iPhone,2015-25-11,21:17:12,12,10,Penny,None,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,golden_retriever,0.0554081,1572,3128
782,669680153564442624,Twitter for iPhone,2015-26-11,00:52:45,8,10,Shawwn,None,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,dalmatian,0.141257,244,588
784,669683899023405056,Twitter for iPhone,2015-26-11,01:07:38,10,10,Kloey,None,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,Pomeranian,0.998275,94,339
786,669753178989142016,Twitter for iPhone,2015-26-11,05:42:55,10,10,Chester,None,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,Pembroke,0.8584940000000001,341,709
789,669942763794931712,Twitter for iPhone,2015-26-11,18:16:16,11,10,Andru,None,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,vizsla,0.743216,133,444
790,669970042633789440,Twitter for iPhone,2015-26-11,20:04:40,10,10,Julio,None,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,miniature_pinscher,0.734744,43,272
791,669993076832759809,Twitter for iPhone,2015-26-11,21:36:12,9,10,Zoey,None,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,toy_poodle,0.0865016,70,288
792,670003130994700288,Twitter for iPhone,2015-26-11,22:16:09,10,10,Raphael,None,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,beagle,0.375313,77,296
795,670046952931721218,Twitter for iPhone,2015-27-11,01:10:17,11,10,Ben,None,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,Blenheim_spaniel,0.998335,152,575
797,670061506722140161,Twitter for iPhone,2015-27-11,02:08:07,11,10,Liam,None,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,Italian_greyhound,0.329339,290,669
799,670073503555706880,Twitter for iPhone,2015-27-11,02:55:47,10,10,Winston,None,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,malamute,0.6018859999999999,681,1386
802,670093938074779648,Twitter for iPhone,2015-27-11,04:16:59,9,10,Wally,None,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,toy_poodle,0.383346,277,911
803,670290420111441920,Twitter for iPhone,2015-27-11,17:17:44,11,10,Sandra,None,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Chihuahua,0.368876,250,623
806,673345638550134785,Twitter for iPhone,2015-06-12,03:38:05,7,10,Gerald,None,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,Pomeranian,0.064627,1104,2234
807,673350198937153538,Twitter for iPhone,2015-06-12,03:56:12,9,10,Bella,None,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,West_Highland_white_terrier,0.119188,185,686
808,677530072887205888,Twitter for iPhone,2015-17-12,16:45:31,9,10,Axel,None,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,Staffordshire_bullterrier,0.6892590000000001,204,968
812,677644091929329666,Twitter for iPhone,2015-18-12,00:18:36,11,10,a,None,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,Chihuahua,0.626236,728,1711
816,677698403548192770,Twitter for iPhone,2015-18-12,03:54:25,9,10,Sadie,None,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,Shih-Tzu,0.916645,286,1117
817,677700003327029250,Twitter for iPhone,2015-18-12,04:00:46,10,10,Ralph,None,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,Siberian_husky,0.120849,1293,3116
821,678021115718029313,Twitter for iPhone,2015-19-12,01:16:45,12,10,Reese,None,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,miniature_pinscher,0.822048,5641,12388
822,678255464182861824,Twitter for iPhone,2015-19-12,16:47:58,9,10,Jessifer,None,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,Chihuahua,0.613819,328,1453
823,678334497360859136,Twitter for iPhone,2015-19-12,22:02:01,10,10,Rosie,None,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,Norfolk_terrier,0.378643,224,1184
824,678380236862578688,Twitter for iPhone,2015-20-12,01:03:46,10,10,Crumpet,None,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,Samoyed,0.0476014,823,2245
827,678410210315247616,Twitter for iPhone,2015-20-12,03:02:53,10,10,Jerome,None,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,schipperke,0.145877,1610,3829
828,678424312106393600,Twitter for iPhone,2015-20-12,03:58:55,2,10,Crystal,None,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,Maltese_dog,0.759945,2281,5005
831,678643457146150913,Twitter for iPhone,2015-20-12,18:29:43,10,10,Grizz,None,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,Labrador_retriever,0.338757,360,1882
832,677331501395156992,Twitter for iPhone,2015-17-12,03:36:28,9,10,Humphrey,None,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,beagle,0.3134639999999999,209,987
833,677314812125323265,Twitter for iPhone,2015-17-12,02:30:09,10,10,Tassy,None,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,Blenheim_spaniel,0.924127,471,1500
834,676496375194980353,Twitter for iPhone,2015-14-12,20:17:59,9,10,Griffin,None,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,pug,0.985387,471,1374
836,676582956622721024,Twitter for iPhone,2015-15-12,02:02:01,8,10,Vinnie,None,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,Boston_bull,0.1963069999999999,252,1082
837,676588346097852417,Twitter for iPhone,2015-15-12,02:23:26,5,10,Bubbles,None,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,Boston_bull,0.976577,701,2086
839,676613908052996102,Twitter for iPhone,2015-15-12,04:05:01,12,10,the,None,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,Doberman,0.0964228,177,986
841,676811746707918848,Twitter for iPhone,2015-15-12,17:11:09,9,10,Penny,None,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,Chihuahua,0.440916,379,1306
842,677328882937298944,Twitter for iPhone,2015-17-12,03:26:04,10,10,Derek,None,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,kelpie,0.0290541,1345,3338
848,676949632774234114,Twitter for iPhone,2015-16-12,02:19:04,8,10,Tyrus,None,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,Welsh_springer_spaniel,0.206479,348,1188
850,676975532580409345,Twitter for iPhone,2015-16-12,04:01:59,11,10,Cooper,None,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,malamute,0.363257,952,2528
853,677301033169788928,Twitter for iPhone,2015-17-12,01:35:24,5,10,Juckson,None,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,Japanese_spaniel,0.6611779999999999,354,1114
854,676864501615042560,Twitter for iPhone,2015-15-12,20:40:47,10,10,Ash,None,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,Chesapeake_Bay_retriever,0.371146,628,1903
856,678740035362037760,Twitter for iPhone,2015-21-12,00:53:29,6,10,Tango,None,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,beagle,0.0225251,1490,3403
857,680070545539371008,TweetDeck,2015-24-12,17:00:27,9,10,Emmie,None,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,Shih-Tzu,0.1218109999999999,776,2389
859,680115823365742593,Twitter for iPhone,2015-24-12,20:00:22,9,10,Ozzy,None,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,pug,0.999365,830,2498
860,680130881361686529,Twitter for iPhone,2015-24-12,21:00:12,10,10,Reggie,None,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,Maltese_dog,0.199121,857,2118
861,680161097740095489,Twitter for iPhone,2015-24-12,23:00:17,12,10,Goliath,None,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,bluetick,0.268681,672,2143
866,680497766108381184,Twitter for iPhone,2015-25-12,21:18:05,12,10,Percy,None,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,Chihuahua,0.538354,1736,3891
868,680609293079592961,Twitter for iPhone,2015-26-12,04:41:15,9,10,Brody,None,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,French_bulldog,0.700764,628,2414
871,680889648562991104,Twitter for iPhone,2015-26-12,23:15:17,9,10,Cheesy,None,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,Shetland_sheepdog,0.876337,326,1613
872,680913438424612864,Twitter for iPhone,2015-27-12,00:49:49,11,10,Griswold,None,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,Pomeranian,0.615678,563,2211
873,680934982542561280,Twitter for iPhone,2015-27-12,02:15:25,10,10,Sadie,None,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,Labrador_retriever,0.7843979999999999,394,1921
874,680940246314430465,Twitter for iPhone,2015-27-12,02:36:20,4,10,Alice,None,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,soft-coated_wheaten_terrier,0.289598,937,2926
875,680959110691590145,Twitter for iPhone,2015-27-12,03:51:18,9,10,Ozzie,None,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,pug,0.0443565,1825,4225
878,679854723806179328,Twitter for iPhone,2015-24-12,02:42:51,7,10,Bruce,None,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,chow,0.00230739,1102,2616
879,678755239630127104,Twitter for iPhone,2015-21-12,01:53:54,10,10,Dash,None,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,malamute,0.606654,2936,6494
880,678764513869611008,Twitter for iPhone,2015-21-12,02:30:45,10,10,Wilson,None,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish_terrier,0.696646,416,1484
882,678774928607469569,Twitter for iPhone,2015-21-12,03:12:08,11,10,Tug,None,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,Pembroke,0.194681,821,2576
883,678798276842360832,Twitter for iPhone,2015-21-12,04:44:55,7,10,Linda,None,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,0.583122,1030,3168
884,678969228704284672,Twitter for iPhone,2015-21-12,16:04:13,11,10,Lola,None,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador_retriever,0.680251,409,1498
887,679111216690831360,Twitter for iPhone,2015-22-12,01:28:25,12,10,officially,None,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,kelpie,0.189423,2315,5443
888,679132435750195208,Twitter for iPhone,2015-22-12,02:52:45,10,10,Louis,None,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,Scottish_deerhound,0.1946099999999999,1036,2711
891,679462823135686656,Twitter for iPhone,2015-23-12,00:45:35,11,10,Hurley,None,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,toy_poodle,0.62178,17034,29438
892,679475951516934144,Twitter for iPhone,2015-23-12,01:37:45,9,10,Evy,None,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese_dog,0.145742,585,1927
893,679511351870550016,Twitter for iPhone,2015-23-12,03:58:25,7,10,William,None,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,0.761972,1149,3076
894,679530280114372609,Twitter for iPhone,2015-23-12,05:13:38,7,10,a,None,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,dalmatian,0.750256,1887,4374
895,679722016581222400,Twitter for iPhone,2015-23-12,17:55:32,8,10,Mike,None,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,boxer,0.459604,426,1539
896,679729593985699840,Twitter for iPhone,2015-23-12,18:25:38,8,10,Hunter,None,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,West_Highland_white_terrier,0.0935148,749,1993
898,679844490799091713,Twitter for iPhone,2015-24-12,02:02:12,10,10,Willie,None,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,0.903832,687,2187
902,674051556661161984,Twitter for iPhone,2015-08-12,02:23:09,10,10,Lucy,None,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,Shih-Tzu,0.179777,432,1294
903,674053186244734976,Twitter for iPhone,2015-08-12,02:29:37,10,10,Stanley,None,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,Cardigan,0.984725,1131,2953
905,674075285688614912,Twitter for iPhone,2015-08-12,03:57:26,11,10,Mitch,None,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,Airedale,0.305392,246,889
906,674082852460433408,Twitter for iPhone,2015-08-12,04:27:30,11,10,a,None,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,Pomeranian,0.666957,144,682
907,674255168825880576,Twitter for iPhone,2015-08-12,15:52:13,10,10,Bobbay,None,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,Eskimo_dog,0.615741,466,1307
909,674269164442398721,Twitter for iPhone,2015-08-12,16:47:50,8,10,Bob,None,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,pug,0.6229210000000001,202,824
911,674036086168010753,Twitter for iPhone,2015-08-12,01:21:40,9,10,Daisy,None,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,toy_poodle,0.685617,181,761
913,674394782723014656,Twitter for iPhone,2015-09-12,01:07:00,8,10,Gary,None,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,Lakeland_terrier,0.109099,489,1335
914,674410619106390016,Twitter for iPhone,2015-09-12,02:09:56,10,10,Lenny,None,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,beagle,0.0194268,402,1071
915,674416750885273600,Twitter for iPhone,2015-09-12,02:34:18,10,10,Jonah,None,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,Chihuahua,0.287201,117,611
916,674422304705744896,Twitter for iPhone,2015-09-12,02:56:22,12,10,Ava,None,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,golden_retriever,0.964497,467,1285
917,674436901579923456,Twitter for iPhone,2015-09-12,03:54:22,9,10,Bailey,None,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,Shih-Tzu,0.105416,344,987
918,674468880899788800,Twitter for iPhone,2015-09-12,06:01:26,13,10,Louis,None,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,chow,0.52623,1785,5567
924,674014384960745472,Twitter for iPhone,2015-07-12,23:55:26,11,10,Aiden,None,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,Pembroke,0.74232,560,1389
926,673355879178194945,Twitter for iPhone,2015-06-12,04:18:46,11,10,Koda,None,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,Rottweiler,0.5292479999999999,494,1345
927,673359818736984064,Twitter for iPhone,2015-06-12,04:34:25,8,10,Steve,None,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,English_setter,0.6965680000000001,594,1288
930,673583129559498752,Twitter for iPhone,2015-06-12,19:21:47,11,10,Sandy,None,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,golden_retriever,0.113946,314,1068
931,673636718965334016,Twitter for iPhone,2015-06-12,22:54:44,10,10,a,None,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,pug,0.0190442999999999,308,995
932,673662677122719744,Twitter for iPhone,2015-07-12,00:37:52,12,10,Kendall,None,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,Labrador_retriever,0.95767,328,1131
933,673680198160809984,Twitter for iPhone,2015-07-12,01:47:30,13,10,Shnuggles,None,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,Samoyed,0.989853,418,1230
934,673686845050527744,Twitter for iPhone,2015-07-12,02:13:55,11,10,George,None,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,Pekinese,0.1859029999999999,377,1277
935,674019345211760640,Twitter for iPhone,2015-08-12,00:15:09,10,10,Acro,None,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,collie,0.992732,265,1016
936,673688752737402881,Twitter for iPhone,2015-07-12,02:21:29,9,10,Larry,None,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,soft-coated_wheaten_terrier,0.340806,440,1126
938,673705679337693185,Twitter for iPhone,2015-07-12,03:28:45,8,10,Dot,None,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,Shih-Tzu,0.165383,359,1125
939,673708611235921920,Twitter for iPhone,2015-07-12,03:40:24,12,10,Riley,None,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,golden_retriever,0.936333,256,954
947,676430933382295552,Twitter for iPhone,2015-14-12,15:57:56,10,10,Duke,None,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,golden_retriever,0.583875,302,1264
948,674670581682434048,Twitter for iPhone,2015-09-12,19:22:56,9,10,Jeb,None,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,malamute,0.180079,568,1449
949,675497103322386432,Twitter for iPhone,2015-12-12,02:07:14,11,10,Reggie,None,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla,0.5195890000000001,1137,2824
951,675522403582218240,Twitter for iPhone,2015-12-12,03:47:46,10,10,Sammy,None,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker_spaniel,0.299708,248,942
952,675531475945709568,Twitter for iPhone,2015-12-12,04:23:49,10,10,Ellie,None,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,Pembroke,0.918441,332,1069
953,675534494439489536,Twitter for iPhone,2015-12-12,04:35:48,11,10,a,None,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,chow,0.749368,363,1664
954,675706639471788032,Twitter for iPhone,2015-12-12,15:59:51,10,10,a,None,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,English_springer,0.9903,86,582
955,675710890956750848,Twitter for iPhone,2015-12-12,16:16:45,12,10,Lenny,None,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard_schnauzer,0.441427,722,1695
956,675781562965868544,Twitter for iPhone,2015-12-12,20:57:34,11,10,Buddah,None,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,Maltese_dog,0.921968,420,1459
957,675798442703122432,Twitter for iPhone,2015-12-12,22:04:39,10,10,Bernie,None,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,beagle,0.681218,3048,9324
963,675891555769696257,Twitter for iPhone,2015-13-12,04:14:39,6,10,Donny,None,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,Italian_greyhound,0.305637,765,1925
966,676101918813499392,Twitter for iPhone,2015-13-12,18:10:33,11,10,Striker,None,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,Shih-Tzu,0.225848,1051,2585
967,676146341966438401,Twitter for iPhone,2015-13-12,21:07:04,10,10,Bert,None,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,Irish_water_spaniel,0.388332,592,1755
970,676219687039057920,Twitter for iPhone,2015-14-12,01:58:31,10,10,Kenneth,None,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,whippet,0.000132464,27804,70979
971,676237365392908289,Twitter for iPhone,2015-14-12,03:08:46,8,10,Winston,None,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,French_bulldog,0.961996,251,1091
977,674743008475090944,Twitter for iPhone,2015-10-12,00:10:43,10,10,Sophie,None,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,Bernese_mountain_dog,0.583054,467,1260
982,674788554665512960,Twitter for iPhone,2015-10-12,03:11:43,9,10,Maggie,None,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,miniature_poodle,0.349561,181,719
984,674800520222154752,Twitter for iPhone,2015-10-12,03:59:15,11,10,Tedders,None,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,Pembroke,0.8764790000000001,749,2706
986,675003128568291329,Twitter for iPhone,2015-10-12,17:24:21,12,10,Laela,None,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,Pembroke,0.655279,406,1394
988,675015141583413248,Twitter for iPhone,2015-10-12,18:12:05,10,10,Moe,None,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,golden_retriever,0.258372,1048,2425
989,675109292475830276,Twitter for iPhone,2015-11-12,00:26:12,9,10,a,None,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,dalmatian,0.989519,1000,2522
990,675111688094527488,Twitter for iPhone,2015-11-12,00:35:44,8,10,Oliver,None,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,Labrador_retriever,0.631501,214,867
